NA,NA,NA
0,0.145252588,0
0,0.008602557,0
0,0.05491433,0
NA,NA,NA
NA,NA,NA
0,0.058774763,0
0,0.007479576,0
0,0.036664627,0
0,0.085740446,0
0,0,0
0,0,0
0,0.251383842,0
0,0.059176866,0
0,0.161606412,0
0,0.115735236,0
0.095675767,0.007299592,0
0,0.009029918,0
0.180726281,0.261984814,0
0.285739831,0.122204378,0
0.558981869,0.007090323,0
0.718635946,0,0
1.336753796,0.013954537,0
1.063330988,0,0.140451625
0.911094718,0.18915599,0
1.085981299,0,0
0.308296914,0.08704083,0
0.320212827,0.099322388,0
0.321907387,0.075788641,0
0.07951746,0.014030595,0.07951746
0.130037488,0.130037488,0
0.070068103,0.070068103,0.070068103
0,0.08261208,0
0.133552015,0,0
0,0,0
0,0,0
0.01743187,0.149043169,0
0,0.02035201,0
0,0.199812082,0
0,0.13889864,0.191195973
0,0.250965296,0
0,0.133804712,0.118914261
0,0.100524679,0
0,0.552670458,0.128717849
0,0.014315332,0.516139227
0,0.173983879,0.332626879
0.245222833,0.122611416,0.367834249
0.135519557,0.135519557,0
0,0.42031421,0.436250133
0,0.127899629,0
0,0.394250742,0.405264298
0,0,0.333310216
0,0.011329971,0
0,0,0.052744358
0,0,0
0,0,0.234540527
0,0,0
0,0,0
NA,NA,NA
0,0,0
0,0,0.107938265
0,0.090539159,0.090539159
0,0,0.304202464
0,0.080267052,0
0,0,0.068441678
0,0,0
0,0,0.138723292
0,0,0.260909889
0,0,0.187658589
0,0,0
0,0,0.141787978
0,0.034361382,0.071012589
0,0,0.472979802
0,0,0.200137917
0,0,0.507349922
0,0,0.428298974
0,0,0.693344321
0.001263863,0,0.44229063
0,0,0.652390362
0,0,0.510141219
0,0,0.175553262
0,0,0.151473009
0,0,0.17043795
0,0,0.117731916
0,0,0.025306993
0,0,0.003654148
0,0.022643173,0
0,0,0
0,0.032139027,0
0,0,0
0,0,0.030452875
0,0.036107912,0
0,0.03456005,0
0,0.097682088,0
0,0.049650166,0
0,0.217174258,0.004903915
0,0.324089665,0
0,0.015523751,0
0,0.407277187,0
0,0.205750952,0
0,0.128146242,0
0,0.106973387,0
0,0.149271715,0
0,0.094603297,0
NA,NA,NA
0,0.110481744,0
0,0.401969745,0
0,0.224758821,0
0,0.129786989,0
NA,NA,NA
0,0.024457568,0
0,0.124383872,0
0,0.087329466,0
0,0.047920743,0
0,0.003336981,0.041773714
0,0.05074727,0
0,0.09304604,0
0,0.042726295,0
0,0,0.102104052
0,0.061745317,0
0.03684526,0.072474913,0
0,0,0
0,0.003293149,0.021889149
0,0.145638991,0
0,0.03166894,0
0.251636642,0.182494156,0
0.246753086,0.183911865,0.11232689
0.188572752,0.083980637,0
0.151828779,0.073646619,0.135222663
0.269800138,0.025279096,0.06107441
0.238017767,0.003675627,0.194502136
0.252386341,0.089461976,0.047006558
0.442352281,0.017915503,0.054972077
0.464538041,0.056063462,0.143070297
0.094333611,0.006629859,0.059062974
0.05644889,0.13879652,0.00568704
0.097346752,0.035756209,0
0.090670603,0.152582023,0.004577565
0.079712913,0.060864762,0.045699595
0,0.173381992,0.122990103
0.100748734,0.101487043,0.050468601
0.10971256,0.1341769,0.114007539
0.089487238,0.184049861,0.089487238
0.115268737,0.167079986,0.073855986
0,0.17386495,0.012961972
0.101372406,0.052625508,0.092697515
0.003105383,0.319074649,0.111533855
0.050362958,0.055815896,0.213984516
0.067218047,0.139154534,0.147033803
0.144182023,0.250977274,0.140025998
0,0.248153029,0.112249873
0.07189867,0.087842013,0.25788688
0.051468478,0.212768972,0.118971483
0.036940973,0.063061773,0.336775878
0,0.098553079,0.182134332
0,0,0.204826338
0,0,0.076734314
0,0,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
0,0,0.003679701
0,0,0.034134865
0,0,0
0,0.080101509,0
0,0.078394366,0
0,0.022313542,0
0.002586724,0.022787854,0.002586724
0,0.053646124,0.039845433
0,0.04996057,0.102015613
0,0,0.095145521
0,0.11031691,0.137946951
0,0.006602181,0.519601768
0,0.064451062,0.3196277
0.022865626,0.067006144,0.539063152
0,0,0.520801686
0.053320224,0.00503536,0.495207932
0.061714321,0,0.369716128
0,0.035575828,0.618421342
0,0.118577684,0.251493386
0,0.028525071,0.257121976
0,0.046513342,0.297553513
0,0.092992547,0.288441687
0,0,0.168283855
0,0.08659835,0.03586678
0.027630658,0.150540028,0.023415664
0.014161309,0.062660516,0.062660516
0.173971328,0.09309623,0.007650366
0.155639427,0.008158399,0.125795312
0.245689139,0.066043245,0
0.169170713,0.054005012,0
0.54949375,0,0
0.836697245,0.002869124,0
0.740344109,0.005118415,0
0.701372966,0,0
0.959106838,0,0
0.772723426,0.00794619,0
0.813935637,0.017749479,0
0.232076661,0.055975404,0.006498376
0.130906938,0.132226768,0
0.059181603,0.001876654,0
0.043179736,0.011270324,0
0.042642855,0.048972541,0
0.005033095,0.045470932,0
0.005548275,0.058947067,0
0.059036375,0.073515726,0
0,0.011671326,0
0,0.005312305,0
0,0.021356368,0
0,0.010169355,0
0,0,0
0,0.004793813,0
0.013910775,0,0
NA,NA,NA
NA,NA,NA
0,0,0
0,0.005703946,0
0,0,0
0,0.092508981,0
0,0.043127198,0
0,0.00670762,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.053183928,0
0,0.079273022,0
0,0,0
0,0.149341051,0
0,0,0
0,0,0.008973555
0,0.231675233,0.011211656
0,0.198150221,0.021851481
0,0.037104241,0.02264758
0,0.087065315,0.157059272
0.082821743,0.086840385,0.075605706
0.029029563,0.115925417,0.034208679
0,0.137908277,0.246922702
0,0.014173485,0.483364797
0.008593332,0.111582731,0.392417012
0,0,0.564798942
0.013721315,0.21287068,0.195782073
0,0.030106544,0.34763716
0,0.27437189,0.069334632
0.021909521,0.150007298,0.094037253
0,0.38342263,0.008936724
0.205279009,0.584279768,0.068426336
0.110919044,0.28183943,0
0.213022191,0.150726928,0
0.161451861,0.38988343,0.080725931
0.081790138,0.198144335,0
0.010412969,0.581580057,0
0,0.405104101,0.00936981
0,0.205865121,0
0,0.540237217,0
0.09816725,0.3653033,0
0.024525702,0.461040915,0
0.228972227,0,0
0.52425111,0,0
0,0,0
0.020841683,0,0
0.484892569,0.071062383,0
0.246901959,0.12345098,0
0.321629021,0,0
NA,NA,NA
NA,NA,NA
0.182063199,0,0
0.176805154,0,0
0.341680988,0.005464764,0
0.134650727,0,0
0.581232105,0,0
0.194023974,0,0
0.130965439,0,0
0.0132251,0,0
0,0.008891494,0.097015351
0.081243232,0,0
0.22144724,0,0
0.03122731,0,0
0.004812864,0,0
0.180208594,0,0
0.10767236,0,0
0.064319483,0,0
0.047200434,0,0
0.090410478,0,0
0.063408726,0,0
0.1477852,0,0
0.093335342,0,0
0.137350905,0,0
0.371369211,0,0
0.156373855,0.024958941,0
0.227730301,0,0
0.274028492,0.023049023,0
0.010223774,0.055369179,0.003704506
0.301281305,0,0
0.132944645,0,0
0.211625992,0.003574177,0
0.17204876,0.028757925,0.023650922
0.120093437,0.033511017,0
0.18409363,0.151053131,0
0.119319662,0,0.023411991
0.146204526,0.037564241,0
0.162605119,0,0
0.545352104,0.218140842,0
0.471057158,0.471057158,0
0.310243395,0.465365092,0.155121697
0.232335852,0.232335852,0.116167926
0.216984943,0,0.216984943
0.167145606,0,0
0,0.134510712,0.134510712
0,0.130752634,0
0,0,0
0,0.165490295,0.165490295
0,0.114210328,0
0,0,0
0,0,0
NA,NA,NA
0,0,0
0,0.114486681,0
0,0.128161479,0
0,0,0
0,0.186625343,0.093312671
0,0.158248807,0
0,0.269010832,0
0,0.293691339,0
0,0.254984067,0
0,0.285287929,0
0,0.25677565,0.25677565
0,0.067568249,0.033784125
0,0.10255359,0.051276795
0,0.063334505,0.021111502
0,0.227411406,0.151607604
0,0,0.381308411
0,0.045306485,0.18122594
0,0.061190586,0.183571758
0,0.229034773,0.458069546
0,0.131557983,0.263115967
0,0,0.690068686
0,0.160780866,0.160780866
0,0.219500832,0.54875208
0,0.199051819,0.199051819
0,0,0.060199264
0,0.160377358,0.240566038
0,0,0
0,0.131524463,0
0,0.054391405,0
0,0.235069029,0
0,0.082702703,0
0,0.078165138,0
0,0.383368569,0
0,0.431111217,0.009675681
0,0.054509486,0
0,0.819293277,0
0,0.126061724,0
0,0.890335915,0
0,0.435312934,0
0,0.420889608,0
0,0.36652968,0
0,0.368761627,0.026064763
0,0.471053266,0.0117606
0,0.621111939,0
0,0.034331585,0
0,0.079570545,0
0,0.098346936,0
0,0.126034757,0
0,0.111994702,0
0.01219518,0.058614278,0
0,0,0
0,0,0
0,0,0
0,0,0
NA,NA,NA
0,0.041114058,0
0.041445623,0,0
0.0168911,0,0.005860021
0.00759191,0.012828695,0
0,0,0
0,0,0
0.030973371,0,0
0.032305083,0,0
0.022208755,0,0.074071142
0.029035545,0,0
0.115707951,0,0.057065836
0.108167338,0,0.102724861
0.123209205,0,0.047745358
0.260826017,0.173619484,0.072539847
0.428983075,0,0.079815579
0.290034873,0,0.14677336
0.246169266,0,0.228276282
0.138381863,0,0.065623544
0.063961802,0,0.540326294
0.326638686,0,0.633588506
0.008334196,0,0.661607364
0.130214613,0,0.260429226
0,0,0.007506084
0.010857801,0.085362913,0.085362913
0.002516224,0,0.076681939
0.196768748,0.004163913,0.299317036
0.096455269,0,0.008491971
0,0,0.316729523
0,0,0.006370313
0.073954655,0,0
0,0.002349493,0.081606218
0.007056382,0,0.077500182
0,0.048633012,0
0,0.013477726,0.036332691
0.107364567,0.233683751,0.223910878
0,0.015563162,0.076973027
0.081638148,0,0.255069736
0.006362372,0.092232476,0.213038696
0,0.191181898,0.197187568
0,0.339836282,0.511620317
0,0.393258272,0.193449926
0,0.177911275,0.191714261
0,0.488541452,0.100321938
0,0.31530609,0.276502732
0,0,0.03489435
0,0.272166023,0
0,0,0
0,0.148836542,0.148836542
NA,NA,NA
NA,NA,NA
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.160638703
0,0.249101796,0
0,0,0
0.09946714,0.397868561,0.09946714
0,0.25252934,0.12626467
0,0.068124451,0.136248903
0.119422393,0,0.71653436
0.096778371,0.483891856,0.677448598
0,0,0.625693568
0.161750618,0,1.455755561
0,0.105840448,0.370441567
0,0.182087542,0.364175084
0,0,0.790707497
0,0,0.253055356
0,0,0.314009662
0,0.213562328,0.053390582
0,0,0.193836744
0,0.070763616,0.070763616
0,0,0
0,0,0
0,0.08950698,0
0,0.130205118,0
0,0.091084484,0
0,0,0
0,0.160681507,0
0,0.136741025,0
0,0.130553912,0
0,0.438336038,0.004946728
0,0.176236132,0
0,0.882373675,0
0,0.333001628,0
0,0.741380302,0
0,0.563398802,0
0,0.33006526,0
0,0.344945491,0
0,0.166678607,0
0,0.341851221,0
0,0.35402155,0
0.415959119,0.314246443,0
0,0.43537415,0
0.182402265,0.579459015,0
0.208852238,0.235357283,0
0,0,0
0,0,0
0,0,0
0,0,0
0.045898804,0,0
0,0,0
0,0,0.189584041
NA,NA,NA
NA,NA,NA
0.06356473,0,0.06356473
0.034770889,0,0.069541779
0.309642857,0,0.061928571
0.273210162,0,0.341512702
0.717092016,0,0.239030672
0.176887519,0,0.265331279
0.400092376,0,0.666820627
0.250559284,0,0.501118568
NA,NA,NA
0,0,0
0.238014131,0,0.238014131
0.142958571,0,0.071479286
0.126359226,0,0.126359226
0.333605828,0,0.333605828
0,0,0
0.125901107,0,0.16726334
0,0,0.469534198
0,0,0.255074106
0,0,0.05464712
0.008778939,0.008778939,0.460160452
0,0.106346574,0.155691538
0,0,0.063195506
0,0,0.568585643
0.014871768,0,0.850478245
0,0,0.160930528
0,0,0.22500738
0,0,0.051854352
0,0,0.054227751
0,0,0.087737075
0,0,0.068566807
0.00509703,0,0.102016081
0.010986328,0,0.171477657
0,0,0.271825139
0,0,0.649547859
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
